"ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence","Unique.ID"
"336ac3c77ada50bb330fdcd15f130f4e","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","","","",0.943688203,"Bacteria_Verrucomicrobiota_Lentisphaeria_Victivallales__"
"336d59d31af140a490255d6458462b34","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","","",0.998285117,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_"
"336fa4d6eb5c6f657190becebdf41d05","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.995011935,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"33746a8ec71d2b126586a90f0500d7c0","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",0.999994273,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas"
"337fa68b629df956ef748dedea8802f4","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Perspicuibacter","uncultured_bacterium",0.996729847,"Bacteria_Proteobacteria_Gammaproteobacteria_Arenicellales_Arenicellaceae_Perspicuibacter"
"338f913fb65908009261eb538afb11ff","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","",0.995618,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43_clade"
"3392d379c41fccac702bfe8887fc06cf","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","uncultured","",0.989759617,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiohalorhabdales_Thiohalorhabdaceae_uncultured"
"339a58d3d552d87084ccd0b7ef8c8eb6","Archaea","","","","","","",1,"Archaea_____"
"33a0a3d663d41a74d3c159cd4d5afb93","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae","MD3-55","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Fokiniaceae_MD3-55"
"33a8dffd287a219ea71eb275871ec015","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium","",0.99999913,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Psychrobium"
"33c4e2eef4cb0383d86d793c9653e942","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999973836,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"33c5c265452029cae71773bbb1b0ab64","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","",0.996231354,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43_clade"
"33ca49d48f38d129b31284a2248877be","Bacteria","","","","","","",0.999958295,"Bacteria_____"
"33d7e885c0dd9dcb474ba557306d442d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999999992,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"33ea818ebb2d15a35c1a5f547edeb709","Unassigned","","","","","","",0.948521539,"Unassigned_____"
"340e52e988b24a6b584984a394e402f6","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","",0.999999987,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_OM27_clade"
"344d309572d0e105b9169a54c6a71289","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","seawater_metagenome",0.933131559,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"3452449d2a4fdde01fa252d2001f00d1","Bacteria","","","","","","",0.999999984,"Bacteria_____"
"3457baeb0e1c48288fc453f6abd13681","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Albimonas","uncultured_Alphaproteobacteria",0.999967787,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Albimonas"
"345aa666d4649266f92b836f89c1e95f","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","",1,"Bacteria_Proteobacteria_Gammaproteobacteria_SAR86_clade_SAR86_clade_SAR86_clade"
"3461bb2b9d21cccca7ad2c8094f1fbe9","Bacteria","Proteobacteria","Gammaproteobacteria","","","","",0.999993596,"Bacteria_Proteobacteria_Gammaproteobacteria___"
"3466f8c2f6fd784f2c042a71ece0611c","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","",0.999999999,"Bacteria_Campilobacterota_Campylobacteria_Campylobacterales_Sulfurimonadaceae_Sulfuricurvum"
"34728a4f128a587fc7f0b4808a606a50","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ib","",0.925420549,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_Clade_Ib"
"34776dfeb63d5ae05fa84c532e4d6cec","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae","uncultured_bacterium",0.961848285,"Bacteria_Hydrogenedentes_Hydrogenedentia_Hydrogenedentiales_Hydrogenedensaceae_Hydrogenedensaceae"
"34782a1d721f5e67d52ccb617d339856","Bacteria","","","","","","",0.960275356,"Bacteria_____"
"347a9d131af81d6c49a1ab4043901b40","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","uncultured_bacterium",0.998183296,"Bacteria_Planctomycetota_BD7-11_BD7-11_BD7-11_BD7-11"
"347c3b681a1b7e471c6a25094fffdb5e","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","",0.99974696,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996_marine_group"
"34a4e70c26dda669e822c59d607cf23d","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella_persica",0.962419664,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_Lewinella"
"34bb499461204e8225afdaa8237523bd","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","",0.999968297,"Bacteria_Gemmatimonadota_Gemmatimonadetes_Gemmatimonadales_Gemmatimonadaceae_uncultured"
"34c0baec0540ea6d82d376757ab5d082","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured_deep-sea",0.999363383,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_SM1A02"
"34c3b3d01fd7fbc5d33a3f1bd63051ca","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Bacteroidetes/Chlorobi",0.999793682,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_uncultured_uncultured"
"34c7f13f78cef1a4d2a7850e73bc3b27","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","",0.999924771,"Bacteria_Proteobacteria_Gammaproteobacteria_Granulosicoccales_Granulosicoccaceae_Granulosicoccus"
"34d57d34ef7fc96eaf1e4cd40e6ad323","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","",0.99999797,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_DEV007_DEV007"
"34e40531e9b993526dcdbb93c79c9361","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"34e4e632914d0698c6f8f23a7e1ec514","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","",0.9248331,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_II_Clade_II"
"34efef866d27e41589291cbc23e53b1a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.999986944,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"34f33fa8246a06ba1dc21919a20dda26","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"34f5d8600de41696157f7706d56bc94a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.998096195,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"3507026dc17991e563527c69a1d75ac3","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","",0.994597364,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_Nitrospina"
"35079276588f6cd133e80854d3f2bce9","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","",0.99695419,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Ferruginibacter"
"351455753b537bb34366292f7193610d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","",0.999729821,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Paludibacteraceae_Paludibacter"
"3514e8c5608011138e18e56e43de6b65","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",0.999999488,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola"
"3521e72207182e80913fe33f8567d86f","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","",0.999999855,"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Fusibacteraceae_Fusibacter"
"3523429b53e3aa7854290d80c6fcbae5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group","uncultured_bacterium",0.999999108,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS7_marine_group_NS7_marine_group"
"3524676a19ae8dd6f502dc8e444801f6","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"353146cd25e5e8706e523eaed05677c6","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","",0.903577273,"Bacteria_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)"
"35377825b4dddb6702065144b2400be2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","uncultured_bacterium",0.939403988,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Collimonas"
"353bd7a30b611c8f5fd756527c7c8365","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","uncultured_bacterium",0.974131331,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_Methylotenera"
"35468d315a3ccf162c75807ace7a989c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter","",0.982451578,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Lutibacter"
"35564f050bfef8489aa28f768204df99","Bacteria","","","","","","",0.999592588,"Bacteria_____"
"3557ff9682f2365d8ec02869ce246ba6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"356e722bdd7cdc08d31cef77f4a33b41","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured","",0.999999458,"Bacteria_Campilobacterota_Campylobacteria_Campylobacterales_Arcobacteraceae_uncultured"
"359036f1bbf800e9604e990be7108897","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_Fibrobacteres/Acidobacteria",0.996258744,"Bacteria_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)"
"3596af033f62369c0115673c71a3907b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","",0.99911558,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Ferruginibacter"
"35a1faefb49e138553510f9bbabdad34","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","",0.999839362,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus"
"35a2f7a5ff08666660612a30bf80d19c","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","",0.999987021,"Bacteria_Bdellovibrionota_Oligoflexia_Oligoflexales_uncultured_uncultured"
"35a6ab85e56e7b1a4ec5dabfdb9a4c57","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured_gamma",0.930393838,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_uncultured"
"35a7c363f37eddf458382726655ac72a","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_bacterium",0.999991782,"Bacteria_Proteobacteria_Alphaproteobacteria_Micavibrionales_Micavibrionaceae_uncultured"
"35abc7404f5b665e563ed2d60e162f28","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_delta",0.949146988,"Bacteria_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)"
"35b9769725673c25507aa55a8bac28bd","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Algisphaera","",0.997001732,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_Algisphaera"
"35c3243978e4879eee1691fcb8d5d71e","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured_bacterium",0.987363946,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bacteriovoracales_Bacteriovoracaceae_uncultured"
"35cb87cb347377e5fe5118fd5e29556e","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus","",0.998689413,"Bacteria_Desulfobacterota_Syntrophia_Syntrophales_Syntrophaceae_Syntrophus"
"35e094b785b3658486eb4fc044b9f0a6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","",0.935553459,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"35e415f51733892d6cbf4535cc2abee5","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster","",0.927213992,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospirales_Thioglobaceae_SUP05_cluster"
"35e440b2fd2c3b8ff65606dd71349d71","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","uncultured_organism",0.999607189,"Bacteria_Planctomycetota_vadinHA49_vadinHA49_vadinHA49_vadinHA49"
"35ea72e65bfa9059815e744b44f5620e","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","",0.999999976,"Bacteria_Acidobacteriota_Subgroup_22_Subgroup_22_Subgroup_22_Subgroup_22"
"35eaf22287e622fcc5df33778ff92cdb","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium",0.994193815,"Bacteria_Planctomycetota_OM190_OM190_OM190_OM190"
"35f302de5c04602dcf45b8746720b24c","Bacteria","","","","","","",1,"Bacteria_____"
"35f3f8918a4378839414dd3609ca6129","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","uncultured_bacterium",0.965604015,"Bacteria_Spirochaetota_Spirochaetia_Spirochaetales_Spirochaetaceae_Sediminispirochaeta"
"36021adc6ff693a4fe5006c619fbcc51","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","",0.951095686,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Polynucleobacter"
"3605946c87cb5c4db3882950665c0856","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","","",0.999999997,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_"
"3608de36d788bd502aeafbc21d5ff429","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"360c1ce9f40a8061cbe38df2e32a9e8b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","",0.999998322,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Marinomonadaceae_Marinomonas"
"360ceb012dedb8f46de8a6ef173b462b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter_ursingii",0.988756974,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter"
"361a3ddfe09b56ce62f39f2dd848eca3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","",0.946682621,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"361e1255e5ea6d5cf436f7213a4c4d0d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","hydrothermal_vent",0.993384648,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5_marine_group"
"3621fef6c2bf131d63cb3f573eecc907","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Sinobacterium","uncultured_bacterium",0.995591065,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_Sinobacterium"
"362253289ef56cb9afadd1dcd8e56774","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","A714019","uncultured_Verrucomicrobia",0.999995607,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae_A714019"
"36225b06c93f8d519d91e5c67e3bdd50","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","",0.999998912,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202_clade_SAR202_clade_SAR202_clade"
"362e9e37bdf416d35b8037000b488764","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.999988306,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"36346eb2541ca891bca3dba361d5cb0f","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","",0.935096691,"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter"
"3637fb4a4b225063a2562d3e7a4469bd","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_bacterium",0.997635403,"Bacteria_Proteobacteria_Alphaproteobacteria_Micavibrionales_Micavibrionaceae_uncultured"
"363d22bd160f0bdbd92d8a914404d8b9","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","",0.99999999,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Nitrincolaceae_uncultured"
"3652247aae9f47910da9b2eb1e36dec4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.999845587,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"3665bebdcb943155e734d0d9d1b78350","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"366b3994c23f37d9cfb2c6506dc43909","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","",0.962208924,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_II_Clade_II"
"366fa4034397bbcccf87381e73747861","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_marine",0.923259736,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"367391cd7cbcad04daaf4a1b734d0b62","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","uncultured_bacterium",0.984898909,"Archaea_Nanoarchaeota_Nanoarchaeia_Woesearchaeales_Woesearchaeales_Woesearchaeales"
"367e5fbf5ccd63c375728bf6de7b77a1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.989581794,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"36842204e9464d42313c10ca4e2d47c1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured_bacterium",0.939922959,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella"
"368c00f149424c58f42274678956c500","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999410822,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"36918220704f5a362977bc4c86764b41","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","",0.998117611,"Bacteria_Desulfobacterota_Desulfuromonadia_PB19_PB19_PB19"
"369d2b9868daaa44671af48869f6419d","Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","",1,"Bacteria_Acidobacteriota_Acidobacteriae_PAUC26f_PAUC26f_PAUC26f"
"36a12367cabdfe71969ece053cf917cf","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","",0.999999986,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium"
"36a65adb21b0723f11df5ae479784ae1","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","marine_metagenome",0.999998265,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202_clade_SAR202_clade_SAR202_clade"
"36b4d2cf1a06285b0f23f2973ffb2644","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",0.999999983,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_"
"36b671faf69225a3644c8cefa2c722c3","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999999989,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"36b76ab248b9c7b8ec5cc9dc1c249850","Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","P.palmC41","P.palmC41","uncultured_Lentisphaerae",0.99950383,"Bacteria_Verrucomicrobiota_Lentisphaeria_P.palmC41_P.palmC41_P.palmC41"
"36bd8dfb70f7dd763262265c45c08ad4","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_marine",0.998244184,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NS11-12_marine_group_NS11-12_marine_group"
"36c79b214c1d37a2cb2fa4fe9c5a6093","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","",0.999999975,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium"
"36cb60eeb288599d03a72fed9b70c082","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Milano-WF1B-03","uncultured_gamma",0.997537343,"Bacteria_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylomonadaceae_Milano-WF1B-03"
"36d036e6984378bb73da31e0201907e3","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","uncultured_marine",0.982696251,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_CL500-3"
"36d5727074ef831cc7691868e567d6f5","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","uncultured_Parvibaculum",0.994252866,"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales_uncultured_uncultured"
"36d85e1f0bab7b3473f85da83df39b59","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","",0.994914004,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5_marine_group"
"36e053065b2fbaea46d758c41fbdc4db","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group","uncultured_planctomycete",0.997957039,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_FS140-16B-02_marine_group"
"36ea0f87bd9af44b4db1299276104c6e","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured_bacterium",0.995126955,"Bacteria_Fibrobacterota_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_uncultured"
"36eb3e22a314877d70646ad815629348","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",0.99995094,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola"
"36f0e25e307d7c2835bf9e05d25676e3","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","",0.999675048,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter"
"36fd602b94cd29128bf0da0283aa9487","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured_marine",0.977354897,"Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_uncultured"
